,character,line,gender,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
93,HAPPY HOGAN,It's not Y2K.,MALE,0.9624366164207458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,MAYA HANSEN,No.,FEMALE,0.9917975664138794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,TONY STARK,Hey!,MALE,0.9907438158988953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,HAPPY HOGAN,Happy New Year.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7356493473052979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,TONY STARK,Happy New Year.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7356493473052979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,MAYA HANSEN,Happy New Year.,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7356493473052979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,TONY STARK,"Alright, I'll see you in the morning, goodnight.",MALE,0.40422025322914124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7806506752967834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,HAPPY HOGAN,You good?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9381193518638611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,TONY STARK,Yep.,MALE,0.9939119815826416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,HAPPY HOGAN,I'll be right outside.,MALE,0.998121440410614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,TONY STARK,Okay.,MALE,0.9818022847175598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,TONY STARK,"So why am I telling you this? Because I had just created demons, and I didn't even know it.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44852226972579956,0.9249018430709839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,TONY STARK,"Yeah, those were the good times. Then I moved on. After a brief soiree in an Afghan cave, I said goodbye to the party scene. Forgot that night in Switzerland. These days I'm a changed man, I'm different now. I'm well... you know who I am.",MALE,0.0,0.0,0.0,0.0,0.0,0.3644881248474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389435172080994,0.0,0.0,0.0,0.0
106,TONY STARK,Ow!,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6474331021308899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32278141379356384
107,JARVIS,"Sir, please may I request just a few hours to calibrate...",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808983683586121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,TONY STARK,No. Forty-eight.  Ah! Micro-repeater implanting sequence complete.,MALE,0.9882106781005859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,JARVIS,"As you wish, sir. I've also prepared a safety briefing for you to entirely ignore.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9219801425933838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,TONY STARK,"Which I will. Right, let's do this.",MALE,0.0,0.0,0.0,0.0,0.0,0.9930126070976257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,TONY STARK,"Dummy. Hi, Dummy. How did you get that cap on your head? You earned it.",MALE,0.76456218957901,0.0,0.0,0.0,0.0,0.3426867425441742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,TONY STARK,"Hey. Hey! What are you doing round in the corner? You know what you did. Blood on my mat, handle it.",MALE,0.9131577610969543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6064791083335876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,JARVIS,"Sir, may I remind you that you've been awake for nearly seventy-two hours.",MALE,0.7043976187705994,0.0,0.0,0.0,0.0,0.0,0.30276980996131897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,TONY STARK,"Focus up, ladies. Good evening, and welcome to the birthing suite. I'm pleased to announce the imminent arrival of your bouncing, bad-ass, baby brother.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7187631130218506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,TONY STARK,"Start tight and go wide, stamp in time. Mark 42 autonomous prehensile propulsion suit test. Initialize sequence.",MALE,0.9980669617652893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,TONY STARK,"Jarvis, drop my needle.",MALE,0.9991137385368347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,TONY STARK,Crap.,MALE,0.9777325391769409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,TONY STARK,"Alright, I think we got this. Send 'em all.",MALE,0.9827480912208557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TONY STARK,"Probably a little fast, slow it down. Slow it down just a...",MALE,0.9970404505729675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,TONY STARK,...little bit.,MALE,0.9978628754615784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,TONY STARK,"Cool it, will you, Jarvis?",MALE,0.6609858274459839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6316741704940796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,TONY STARK,Come on. I ain't scared of you.,MALE,0.6460528373718262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,TONY STARK,I'm the best.,MALE,0.0,0.9803378582000732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,JARVIS,"As always, sir, a great pleasure watching you work.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98078852891922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,TONY STARK,And I guess seventy-two hours isn't a long time between siesta's. Didn't think it could get any worse. Then I had to go and turn on the TV.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30925804376602173,0.4523640275001526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,TONY STARK,That's when he happened.,MALE,0.9991388320922852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,ALDRICH KILLIAN,"Some people call me a terrorist, I consider myself a teacher. America, ready for another lesson. In 1864 in Sand Creek Colorado the U.S. military waited till the friendly Cheyenne braves all gone hunting, waited to attack and slaughter their families left behind, and claim their land. Thirty-nine hours ago the Ali Al Salem Air Base in Kuwait was attacked. I...I...I did that. A quaint military church filled with wives and children, of course. The soldiers were out on maneuvers, the braves were away. President Ellis, you continue to resist my attempts to educate you, sir. And now, you've missed me again. You know who I am, you don't know where I am, and you'll never see me coming.",MALE,0.0,0.0,0.0,0.0,0.8069056272506714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,NEWS REPORTER,"And now that we seem to be back, let's recap some of the frightening...",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9251309037208557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,NEWS REPORTER,American Airwaves were highjacked...,MALE,0.9818612337112427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,NEWS REPORTER,The nation remains on high alert...,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,NEWS REPORTER,All attempts to find ALDRICH KILLIAN have so far proved unsuccessful...,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.610385537147522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,PRESIDENT ELLIS,"Central to my Administration's response to this terrorist event, is a newly minted resource. I know him as JAMES RHODES, the American people will soon know him as the Iron Patriot.",MALE,0.9048252701759338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6770014762878418,0.0,0.0,0.0,0.0,0.0,0.0
133,BILL MAHER,And how is President Ellis responding? By taking the guy they call War Machine and giving him a paint job.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.840876042842865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,JOAN RIVERS,"Same suit, but painted red, white, and blue. Look at rhat. And they also renamed him Iron Patriot. You know, just in case the paint was too subtle.",FEMALE,0.9970393180847168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,JAMES RHODES,"It tested well with focus groups, alright?",MALE,0.0,0.0,0.0,0.0,0.0,0.9637655019760132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,TONY STARK,I am Iron Patriot...,MALE,0.9958602786064148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,JAMES RHODES,"Listen, War Machine was a little too aggressive, alright? This sends a better message.",MALE,0.0,0.0,0.0,0.0,0.7677778005599976,0.648038923740387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,TONY STARK,"So what's really goin' on? With Mandarin. Seriously, can we talk about this guy?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9344282150268555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,JAMES RHODES,"It's classified information, Tony. Okay, there have been nine bombings.",MALE,0.53342205286026,0.0,0.0,0.0,0.0,0.9478402733802795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,TONY STARK,Nine.,MALE,0.9985138773918152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,JAMES RHODES,"The public only knows about three. Here's the thing, nobody can ID a device. There's no bomb casings.",MALE,0.9984641075134277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,TONY STARK,"You know I can help, just ask. I got a ton of new tech, I got a prehensile, I got a...I got a new bomb disposal. Catches explosions mid-air.",MALE,0.3942234516143799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44850754737854004,0.0,0.0,0.0,0.0,0.0,0.0
143,JAMES RHODES,When's the last time you got a good night's sleep?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9745563864707947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,TONY STARK,Einstein slept three hours a year. Look what he did?,MALE,0.9854916930198669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,JAMES RHODES,"People are concerned about you, Tony. I'm concerned about you.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9855735898017883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,TONY STARK,You're gonna come at me like that?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8483924865722656,0.9288141131401062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,JAMES RHODES,"No. No, look, I'm not trying to be a dic...",MALE,0.6818686723709106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9645703434944153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,JAMES RHODES,...tator.,MALE,0.997499406337738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,ERIN,Do you mind signing my drawing?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953728199005127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,TONY STARK,"If Richard doesn't mind.  You alright with this, Dick?",MALE,0.4648726284503937,0.0,0.0,0.0,0.0,0.0,0.797279953956604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,JAMES RHODES,Fine with me.,MALE,0.7493674159049988,0.0,0.0,0.0,0.0,0.9367181658744812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,TONY STARK,What's your name?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849749207496643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,ERIN,Erin.,FEMALE,0.9984993934631348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,TONY STARK,"I loved you in A Christmas Story, by the way.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937589168548584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,JAMES RHODES,"Listen, the Pentagon is scared. After what happened in New York... aliens, come on. They need to look strong. Stopping ALDRICH KILLIAN is priority, but it's not...",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899308681488037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,TONY STARK,"It's not superhero business, I get it.",MALE,0.0,0.0,0.0,0.0,0.0,0.9924969673156738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,JAMES RHODES,"No, it's not, quite frankly. It's American business.",MALE,0.9654667973518372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,TONY STARK,That's why I said I...got it.,MALE,0.7609157562255859,0.0,0.0,0.0,0.0,0.9387478828430176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,JAMES RHODES,Are you okay?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9809815883636475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,TONY STARK,I broke the crayon.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42045682668685913,0.0
161,ERIN,"Are you okay, Mr. Stark?",FEMALE,0.35667097568511963,0.0,0.0,0.0,0.0,0.0,0.8880211114883423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,JAMES RHODES,Take it easy. Tony...,MALE,0.9091887474060059,0.0,0.0,0.0,0.0,0.0,0.7443385124206543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,LITTLE BOY,How did you get out of the wormhole? How did you get out of the wormhole?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926389455795288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,JAMES RHODES,Wait a minute! Tony!,MALE,0.9971681237220764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,TONY STARK,What'd he say?!,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9209801554679871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,JAMES RHODES,Tony!,MALE,0.9770430326461792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,TONY STARK,Sorry. Have to check on the suit...make sure...okay.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8303695917129517,0.0,0.0
168,TONY STARK,"Check the heart, check the...check the...is it the brain?",MALE,0.9981918931007385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,JARVIS,No sign of cardiac analomy or unusual brain activity.,MALE,0.9991074204444885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,TONY STARK,"Okay, so I was poisoned?",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9469711780548096,0.3221106231212616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,JARVIS,My diagnosis is that you've experienced a severe anxiety attack.,MALE,0.9175976514816284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,TONY STARK,Me?,MALE,0.9982919096946716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,JAMES RHODES,"Come on, man. This isn't a good look, open up.",MALE,0.9843213558197021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,TONY STARK,"Sorry, I gotta split.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741503119468689,0.3753132224082947,0.0
175,HAPPY HOGAN,"Badge. Badge. Come on, badge. Badge, guys. I put a memo in the toilet, come on.  Tony has got them in his basement, they're wearing party hats. This is an asset that we can put to use.",MALE,0.9953461289405823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,PEPPER POTTS,"Uh-huh. So, you're suggesting that I replace the entire janitorial staff with robots?",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945327043533325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,HAPPY HOGAN,What I'm saying is that the human element of Human Resources is our biggest point of vulnerability. We should start phasing it out immediately.,MALE,0.7842305302619934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,PEPPER POTTS,What!?,FEMALE,0.93064945936203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,HAPPY HOGAN,"Excuse me, Bambi.",MALE,0.9988106489181519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,PEPPER POTTS,Did you just say that?,FEMALE,0.9889430999755859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,HAPPY HOGAN,Security.,MALE,0.9978201389312744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
